# Time	Values[Relative_Saturation]	
6.975	0.859953	
7	0.86053	
7.025	0.861102	
7.05	0.861668	
7.075	0.862228	
7.1	0.862783	
7.125	0.863332	
7.15	0.863876	
7.175	0.864415	
7.2	0.864949	
7.225	0.865477	
7.25	0.866001	
7.275	0.866519	
7.3	0.867032	
7.325	0.86754	
7.35	0.868044	
7.375	0.868542	
7.4	0.869036	
7.425	0.869525	
7.45	0.870009	
7.475	0.870488	
7.5	0.870963	
7.525	0.871433	
7.55	0.871898	
7.575	0.872359	
7.6	0.872816	
7.625	0.873268	
7.65	0.873716	
7.675	0.874159	
7.7	0.874598	
7.725	0.875033	
7.75	0.875464	
7.775	0.87589	
7.8	0.876312	
7.825	0.87673	
7.85	0.877145	
7.875	0.877555	
7.9	0.877961	
7.925	0.878363	
7.95	0.878761	
7.975	0.879156	
8	0.879546	
8.025	0.879933	
8.05	0.880316	
8.075	0.880695	
8.1	0.881071	
8.125	0.881443	
8.15	0.881811	
8.175	0.882176	
8.2	0.882538	
8.225	0.882895	
8.25	0.88325	
8.275	0.8836	
8.3	0.883948	
8.325	0.884292	
8.35	0.884633	
8.375	0.88497	
8.4	0.885304	
8.425	0.885635	
8.45	0.885963	
8.475	0.886288	
8.5	0.886609	
8.525	0.886927	
8.55	0.887242	
8.575	0.887555	
8.6	0.887864	
8.625	0.88817	
8.65	0.888473	
8.675	0.888773	
8.7	0.88907	
8.725	0.889365	
8.75	0.889656	
8.775	0.889945	
8.8	0.890231	
8.825	0.890514	
8.85	0.890794	
8.875	0.891072	
8.9	0.891347	
8.925	0.891619	
8.95	0.891889	
8.975	0.892156	
9	0.89242	
9.025	0.892682	
9.05	0.892941	
9.075	0.893198	
9.1	0.893453	
9.125	0.893704	
9.15	0.893954	
9.175	0.894201	
9.2	0.894445	
9.225	0.894688	
9.25	0.894927	
9.275	0.895165	
9.3	0.8954	
9.325	0.895633	
9.35	0.895864	
9.375	0.896092	
9.4	0.896318	
9.425	0.896542	
9.45	0.896764	
9.475	0.896984	
9.5	0.897202	
9.525	0.897417	
9.55	0.89763	
9.575	0.897842	
9.6	0.898051	
9.625	0.898258	
9.65	0.898463	
9.675	0.898667	
9.7	0.898868	
9.725	0.899067	
9.75	0.899265	
9.775	0.89946	
9.8	0.899654	
9.825	0.899845	
9.85	0.900035	
9.875	0.900223	
9.9	0.900409	
9.925	0.900594	
9.95	0.900776	
9.975	0.900957	
10	0.901136	
10.025	0.90131	
10.05	0.901477	
10.075	0.901638	
10.1	0.901793	
10.125	0.901943	
10.15	0.902088	
10.175	0.902227	
10.2	0.902363	
10.225	0.902493	
10.25	0.90262	
10.275	0.902743	
10.3	0.902861	
10.325	0.902976	
10.35	0.903087	
10.375	0.903194	
10.4	0.903297	
10.425	0.903397	
10.45	0.903494	
10.475	0.903586	
10.5	0.903676	
10.525	0.903762	
10.55	0.903845	
10.575	0.903924	
10.6	0.904001	
10.625	0.904074	
10.65	0.904143	
10.675	0.90421	
10.7	0.904274	
10.725	0.904334	
10.75	0.904392	
10.775	0.904447	
10.8	0.904498	
10.825	0.904547	
10.85	0.904593	
10.875	0.904636	
10.9	0.904677	
10.925	0.904714	
10.95	0.904749	
10.975	0.904782	
11	0.904811	
11.025	0.904838	
11.05	0.904863	
11.075	0.904884	
11.1	0.904904	
11.125	0.904921	
11.15	0.904935	
11.175	0.904947	
11.2	0.904957	
11.225	0.904964	
11.25	0.904969	
11.275	0.904972	
11.3	0.904972	
11.325	0.90497	
11.35	0.904966	
11.375	0.90496	
11.4	0.904952	
11.425	0.904942	
11.45	0.904929	
11.475	0.904915	
11.5	0.904898	
11.525	0.90488	
11.55	0.904859	
11.575	0.904837	
11.6	0.904813	
11.625	0.904787	
11.65	0.904759	
11.675	0.904729	
11.7	0.904697	
11.725	0.904664	
11.75	0.904628	
11.775	0.904592	
11.8	0.904553	
11.825	0.904513	
11.85	0.904471	
11.875	0.904427	
11.9	0.904382	
11.925	0.904335	
11.95	0.904287	
11.975	0.904237	
12	0.904185	
12.025	0.904133	
12.05	0.904078	
