# Values[PO2].InitialValue	Values[Relative_Saturation]	
0	0	
5	0.0120993	
10	0.0395948	
15	0.0938703	
20	0.17766	
25	0.284234	
30	0.4014	
35	0.51651	
40	0.619982	
45	0.706628	
50	0.775221	
55	0.82724	
60	0.865507	
65	0.893157	
70	0.913028	
75	0.927401	
80	0.937972	
85	0.945936	
90	0.952103	
95	0.957012	
100	0.961018	
105	0.964355	
110	0.967183	
115	0.969613	
120	0.971724	
