# Values[PO2].InitialValue	Values[Relative_Saturation]	
0	0	
5	0.0218113	
10	0.0731061	
15	0.166869	
20	0.295958	
25	0.44045	
30	0.579351	
35	0.698193	
40	0.790953	
45	0.858232	
50	0.904274	
55	0.93442	
60	0.953576	
65	0.965577	
70	0.973121	
75	0.977971	
80	0.981215	
85	0.9835	
90	0.985198	
95	0.986524	
100	0.9876	
105	0.988501	
110	0.98927	
115	0.989937	
120	0.990523	
